num,data,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,qtd,soma,media
1220, 10/06/15,1,.,.,.,.,.,.,8,.,10,11,12,.,.,15,16,.,.,.,.,21,22,.,24,.,10,140, 14.00
1221, 12/06/15,1,.,.,.,5,.,7,8,.,.,11,.,13,.,.,16,17,.,.,20,.,.,.,.,25,10,123, 12.30
1222, 15/06/15,.,.,.,.,.,6,7,.,.,.,.,12,.,14,.,16,.,18,19,.,21,.,23,.,25,10,161, 16.10
1223, 17/06/15,1,.,3,4,5,.,.,.,.,.,11,12,.,.,15,.,.,.,19,.,.,.,.,24,25,10,119, 11.90
1224, 19/06/15,.,.,3,.,.,.,7,.,.,10,.,.,13,.,.,.,.,.,.,20,21,22,23,24,25,10,168, 16.80
1225, 22/06/15,1,.,.,4,.,6,.,8,9,10,.,12,.,.,.,16,.,.,19,.,.,22,.,.,.,10,107, 10.70
1226, 24/06/15,.,2,.,4,.,6,.,.,9,.,.,12,13,.,.,16,.,18,.,20,.,.,.,.,25,10,125, 12.50
1227, 26/06/15,.,.,3,4,5,6,.,.,.,.,.,.,.,.,15,16,.,18,.,20,.,.,23,24,.,10,134, 13.40
1228, 29/06/15,.,.,.,.,5,.,.,8,.,.,11,.,.,14,15,16,.,18,19,.,21,.,.,.,25,10,152, 15.20
1229, 01/07/15,.,.,.,4,.,.,.,.,9,10,11,12,.,.,15,16,.,18,.,.,21,.,23,.,.,10,139, 13.90
1230, 03/07/15,.,.,.,4,.,.,.,.,9,.,.,.,.,14,15,16,.,.,.,20,.,22,23,24,25,10,172, 17.20
1231, 06/07/15,.,2,.,.,.,6,.,.,9,10,11,.,.,14,.,.,17,.,19,.,.,.,23,24,.,10,135, 13.50
1232, 08/07/15,1,.,.,4,.,.,7,8,.,.,11,12,.,.,.,.,17,18,.,20,.,22,.,.,.,10,120, 12.00
1233, 10/07/15,.,2,3,.,.,6,7,8,.,.,11,12,.,.,.,.,.,.,.,20,21,.,.,24,.,10,114, 11.40
1234, 13/07/15,.,.,3,4,.,6,7,.,.,.,11,12,13,.,15,.,.,.,.,.,.,22,23,.,.,10,116, 11.60
1235, 15/07/15,.,.,.,.,5,.,7,8,.,.,.,.,.,14,.,16,.,.,19,.,21,22,23,.,25,10,160, 16.00
1236, 17/07/15,.,.,.,4,.,.,.,8,.,.,.,.,.,14,15,16,.,18,.,20,21,22,.,24,.,10,162, 16.20
1237, 20/07/15,1,2,.,4,.,.,.,.,.,.,11,.,.,.,15,16,17,.,19,20,.,.,23,.,.,10,128, 12.80
1238, 22/07/15,1,.,.,4,.,6,.,.,.,10,.,12,.,.,.,.,.,.,19,20,.,22,23,24,.,10,141, 14.10
1239, 24/07/15,1,2,3,4,.,.,7,.,.,.,.,.,.,.,.,.,17,.,19,.,21,.,23,.,25,10,122, 12.20
1240, 27/07/15,.,.,.,.,.,.,7,8,.,10,11,.,.,14,15,.,17,.,.,.,21,.,23,.,25,10,151, 15.10
1241, 29/07/15,.,2,3,.,.,6,7,.,.,.,.,.,.,14,.,16,.,18,19,.,21,.,23,.,.,10,129, 12.90
1242, 31/07/15,.,.,3,.,.,6,.,8,9,10,.,12,13,.,.,.,17,18,.,.,.,22,.,.,.,10,118, 11.80
1243, 03/08/15,.,.,3,.,.,.,7,.,9,10,11,.,.,.,.,.,.,18,19,20,21,.,23,.,.,10,141, 14.10
1244, 05/08/15,.,2,.,4,.,6,.,8,.,.,.,.,.,14,15,.,.,18,.,20,.,22,.,24,.,10,133, 13.30
1245, 07/08/15,1,.,.,.,.,.,7,.,.,10,.,12,13,14,.,.,.,.,.,20,.,22,23,24,.,10,146, 14.60
1246, 10/08/15,.,2,3,.,5,6,.,.,.,.,11,.,.,14,15,.,.,.,.,20,21,.,23,.,.,10,120, 12.00
1247, 12/08/15,1,.,.,4,5,6,.,.,.,10,.,12,13,14,.,.,.,.,.,.,21,22,.,.,.,10,108, 10.80
1248, 14/08/15,.,2,.,4,.,6,7,8,9,.,.,.,.,14,.,.,.,18,.,.,21,.,23,.,.,10,112, 11.20
1249, 17/08/15,1,2,.,.,.,.,7,8,.,10,11,.,.,.,.,16,17,.,.,.,21,.,23,.,.,10,116, 11.60
1250, 19/08/15,1,.,.,.,.,6,.,8,.,.,11,12,13,.,.,16,.,.,.,.,21,22,23,.,.,10,133, 13.30
1251, 21/08/15,1,.,3,4,5,.,.,.,.,.,11,12,13,.,.,.,.,18,.,.,.,22,.,24,.,10,113, 11.30
1252, 24/08/15,.,2,.,.,.,.,7,.,.,.,.,.,13,14,.,16,17,18,19,.,.,22,.,.,25,10,153, 15.30
1253, 26/08/15,.,.,.,4,.,.,.,8,9,10,.,12,13,14,.,.,17,.,19,.,21,.,.,.,.,10,127, 12.70
1254, 28/08/15,1,.,.,4,5,6,7,.,.,10,.,.,13,.,.,.,.,.,19,.,.,.,.,24,25,10,114, 11.40
1255, 08/09/15,.,.,3,.,5,.,.,8,.,.,11,12,.,.,15,.,17,.,19,.,.,22,.,24,.,10,136, 13.60
1256, 09/09/15,.,.,3,4,5,.,7,.,9,.,.,.,.,.,.,.,17,.,.,20,21,.,.,24,25,10,135, 13.50
1257, 11/09/15,.,.,3,4,.,.,7,.,9,.,.,.,.,.,15,.,17,18,.,.,21,.,23,24,.,10,141, 14.10
1258, 14/09/15,1,.,.,.,.,.,7,.,.,.,11,.,.,.,15,16,17,18,19,.,.,22,.,24,.,10,150, 15.00
1259, 16/09/15,1,.,3,4,.,6,7,.,.,.,11,12,.,.,15,.,.,.,.,.,21,.,.,24,.,10,104, 10.40
1260, 18/09/15,.,.,.,.,.,.,.,8,9,10,.,12,13,.,.,16,.,.,19,.,21,.,23,.,25,10,156, 15.60
1261, 21/09/15,.,2,3,.,.,6,.,8,9,.,11,.,13,14,.,.,.,.,.,.,.,.,23,24,.,10,113, 11.30
1262, 23/09/15,.,2,.,.,5,.,7,.,9,10,.,.,.,14,15,.,.,18,19,.,.,.,.,.,25,10,124, 12.40
1263, 25/09/15,1,2,.,.,.,6,7,.,.,.,.,.,.,14,15,.,17,.,19,.,21,.,.,24,.,10,126, 12.60
1264, 28/09/15,.,2,3,.,.,6,7,.,9,.,.,.,13,.,15,16,.,.,19,20,.,.,.,.,.,10,110, 11.00
1265, 30/09/15,.,.,.,.,5,6,.,8,9,10,.,12,.,.,.,.,17,18,.,20,21,.,.,.,.,10,126, 12.60
1266, 02/10/15,.,.,.,4,.,.,7,.,.,.,.,12,.,.,.,16,17,18,19,.,21,22,.,.,25,10,161, 16.10
1267, 05/10/15,1,.,.,4,.,.,.,8,.,10,.,.,.,14,.,.,.,.,19,20,21,.,23,24,.,10,144, 14.40
1268, 07/10/15,.,.,.,4,5,.,.,.,9,10,.,.,.,14,.,16,.,.,19,20,.,.,23,.,25,10,145, 14.50
1269, 09/10/15,.,2,3,.,.,6,.,.,9,10,.,12,.,.,15,.,.,.,19,.,.,.,.,24,25,10,125, 12.50
1270, 13/10/15,.,.,.,.,.,.,7,.,.,.,.,12,.,14,15,16,17,18,19,.,.,22,.,24,.,10,164, 16.40
1271, 14/10/15,.,.,3,.,5,.,7,.,.,10,.,.,.,.,15,16,.,.,19,20,21,22,.,.,.,10,138, 13.80
1272, 16/10/15,.,2,3,.,5,6,.,8,.,.,11,12,13,.,.,16,.,.,.,.,.,22,.,.,.,10,98, 9.80
1273, 19/10/15,.,2,.,4,.,.,7,.,9,10,.,.,.,.,.,16,17,.,.,.,21,.,23,.,25,10,134, 13.40
1274, 21/10/15,.,2,.,4,5,6,.,.,9,.,.,.,.,.,.,16,17,.,.,.,21,.,23,24,.,10,127, 12.70
1275, 23/10/15,1,2,.,4,5,.,.,.,9,.,.,12,.,.,.,.,.,.,19,.,21,22,.,24,.,10,119, 11.90
1276, 26/10/15,.,2,.,4,.,6,.,8,9,.,11,.,13,.,.,.,17,.,.,20,.,.,.,.,25,10,115, 11.50
1277, 28/10/15,.,.,.,.,5,.,7,8,.,.,11,.,.,14,.,16,.,.,19,20,.,.,23,24,.,10,147, 14.70
1278, 30/10/15,1,2,3,.,5,.,.,8,.,.,11,.,13,14,.,.,.,.,.,.,.,.,23,.,25,10,105, 10.50
1279, 03/11/15,.,2,.,.,5,6,.,.,.,10,.,.,.,.,15,.,17,.,.,20,.,22,.,24,25,10,146, 14.60
1280, 04/11/15,.,2,.,.,.,6,.,8,.,10,.,12,13,.,.,16,.,18,.,20,21,.,.,.,.,10,126, 12.60
1281, 06/11/15,.,2,.,4,.,.,7,.,.,10,11,.,.,14,.,16,17,18,.,20,.,.,.,.,.,10,119, 11.90
1282, 09/11/15,1,2,3,4,.,.,.,8,.,.,.,.,13,.,15,16,.,18,.,.,.,.,.,24,.,10,104, 10.40
1283, 11/11/15,1,.,3,4,5,.,.,.,.,.,.,.,.,14,.,.,.,.,19,20,21,.,.,24,25,10,136, 13.60
1284, 13/11/15,1,.,3,.,.,6,.,.,9,.,.,12,.,14,15,.,.,.,19,.,21,.,.,24,.,10,124, 12.40
1285, 16/11/15,.,.,3,4,5,.,.,8,9,.,.,.,13,14,.,.,.,.,19,.,21,.,23,.,.,10,119, 11.90
1286, 18/11/15,.,2,.,.,.,6,.,8,9,.,.,.,13,14,15,.,.,18,.,.,.,22,.,24,.,10,131, 13.10
1287, 20/11/15,1,2,.,.,.,.,7,8,.,10,.,12,.,14,15,16,.,.,.,20,.,.,.,.,.,10,105, 10.50
1288, 23/11/15,.,.,3,4,.,6,7,8,.,.,11,12,.,14,.,.,.,.,.,.,21,22,.,.,.,10,108, 10.80
1289, 25/11/15,.,.,3,4,.,6,.,.,9,10,.,12,.,14,.,.,.,.,19,.,21,.,23,.,.,10,121, 12.10
1290, 27/11/15,.,2,.,.,.,.,7,8,9,10,.,12,.,.,15,.,17,18,.,.,.,.,.,24,.,10,122, 12.20
1291, 30/11/15,.,2,3,4,5,.,.,.,9,.,.,.,.,14,.,.,17,.,.,.,.,22,23,.,25,10,124, 12.40
1292, 02/12/15,.,.,.,4,5,6,.,.,9,.,.,12,13,.,.,16,.,18,.,20,21,.,.,.,.,10,124, 12.40
1293, 04/12/15,.,.,3,4,5,6,.,.,.,.,.,.,.,14,.,16,.,.,19,.,21,.,23,.,25,10,136, 13.60
1294, 07/12/15,1,.,3,4,.,.,.,.,9,.,.,.,.,.,15,.,17,.,19,.,21,22,.,24,.,10,135, 13.50
1295, 09/12/15,1,2,.,4,5,.,7,8,.,.,.,.,.,.,.,16,.,.,.,20,21,22,.,.,.,10,106, 10.60
1296, 11/12/15,1,2,3,4,.,6,.,8,.,.,.,12,13,.,.,.,.,.,.,.,.,22,.,24,.,10,95, 9.50
1297, 14/12/15,.,.,3,4,.,.,.,.,.,.,.,.,13,14,15,.,.,.,.,20,21,.,23,24,25,10,162, 16.20
1298, 16/12/15,1,.,.,.,5,.,.,8,.,10,11,.,13,14,15,16,.,.,19,.,.,.,.,.,.,10,112, 11.20
1299, 18/12/15,.,2,.,4,.,6,.,.,9,10,.,12,.,14,15,16,.,.,.,.,.,.,.,24,.,10,112, 11.20
1300, 21/12/15,1,.,3,4,5,.,.,8,.,.,.,.,.,.,.,16,17,.,19,.,21,22,.,.,.,10,116, 11.60
1301, 23/12/15,.,.,.,.,5,.,.,8,.,.,11,12,13,.,15,.,.,18,.,20,21,.,23,.,.,10,146, 14.60
1302, 26/12/15,1,2,.,.,5,.,7,8,.,10,.,.,.,.,.,.,.,.,19,.,21,.,23,24,.,10,120, 12.00
1303, 28/12/15,.,2,3,4,.,6,7,.,.,.,.,12,.,.,.,.,17,.,.,.,21,.,.,24,25,10,121, 12.10
1304, 30/12/15,.,.,.,4,5,6,.,.,9,.,.,12,.,.,15,16,.,.,.,.,.,22,23,24,.,10,136, 13.60
1305, 02/01/16,1,.,.,.,.,.,.,.,9,10,.,.,.,14,.,16,.,18,19,.,21,22,.,24,.,10,154, 15.40
1306, 04/01/16,.,.,3,4,.,.,.,8,.,10,11,.,.,.,.,16,17,.,.,.,21,.,.,24,25,10,139, 13.90
1307, 06/01/16,1,2,.,.,5,.,7,.,.,.,11,.,.,.,.,.,17,.,19,.,.,22,.,24,25,10,133, 13.30
1308, 08/01/16,1,2,.,4,.,.,.,.,.,10,.,12,13,.,15,.,.,18,.,.,21,.,.,24,.,10,120, 12.00
1309, 11/01/16,1,.,3,.,.,.,7,.,9,.,11,.,.,.,15,.,17,.,.,.,21,22,23,.,.,10,129, 12.90
1310, 13/01/16,.,.,.,.,.,6,.,.,9,.,.,12,13,14,.,16,.,.,.,20,.,22,.,24,25,10,161, 16.10
1311, 15/01/16,1,.,.,4,.,.,7,.,9,.,.,.,13,.,.,16,.,.,19,.,21,22,.,24,.,10,136, 13.60
1312, 18/01/16,.,.,3,.,.,.,.,8,.,10,.,12,.,14,15,16,17,.,.,.,21,22,.,.,.,10,138, 13.80
1313, 20/01/16,.,2,3,.,5,6,7,.,9,.,.,12,.,14,.,.,.,18,19,.,.,.,.,.,.,10,95, 9.50
1314, 22/01/16,1,2,.,4,.,6,7,.,.,.,.,12,13,.,.,.,17,.,.,20,.,.,23,.,.,10,105, 10.50
1315, 25/01/16,.,.,.,.,.,6,7,.,9,.,.,.,13,.,15,.,17,.,.,20,21,22,.,24,.,10,154, 15.40
1316, 27/01/16,.,.,.,.,.,.,7,8,9,10,.,.,13,14,.,16,.,18,.,.,21,22,.,.,.,10,138, 13.80
1317, 29/01/16,.,2,.,4,.,6,.,.,.,.,.,12,13,.,15,.,17,18,19,.,21,.,.,.,.,10,127, 12.70
1318, 01/02/16,.,.,.,.,5,.,.,.,.,10,11,.,.,.,.,16,.,18,19,.,21,22,.,24,25,10,171, 17.10
1319, 03/02/16,1,2,.,4,.,.,7,.,.,.,.,12,.,.,.,16,.,18,.,20,21,.,.,24,.,10,125, 12.50
1320, 05/02/16,1,.,.,.,.,6,7,8,.,10,.,.,.,14,.,.,.,18,19,20,.,.,.,24,.,10,127, 12.70
1321, 10/02/16,1,.,.,.,5,.,.,8,.,.,.,12,.,.,15,16,17,.,.,.,21,22,.,.,25,10,142, 14.20
1322, 12/02/16,.,.,3,4,5,.,.,.,.,10,.,12,.,14,.,.,.,.,19,20,.,22,23,.,.,10,132, 13.20
1323, 15/02/16,.,2,3,.,.,.,7,8,.,.,.,12,.,.,15,16,.,18,.,.,.,.,.,24,25,10,130, 13.00
1324, 17/02/16,.,2,3,.,.,.,.,.,9,.,.,12,.,14,15,16,.,.,.,20,.,22,23,.,.,10,136, 13.60
1325, 19/02/16,1,.,.,4,.,.,.,8,.,.,11,12,13,.,.,.,17,.,.,.,.,22,23,24,.,10,135, 13.50
1326, 22/02/16,.,2,.,.,5,.,7,.,.,.,11,12,13,14,15,16,.,.,.,.,.,.,23,.,.,10,118, 11.80
1327, 24/02/16,.,2,.,.,.,6,.,8,9,.,11,12,.,.,15,.,.,.,19,.,21,.,.,24,.,10,127, 12.70
1328, 26/02/16,1,.,3,4,.,.,7,.,.,.,11,12,.,14,.,.,.,18,19,20,.,.,.,.,.,10,109, 10.90
1329, 29/02/16,1,.,.,.,.,6,.,8,9,.,.,12,.,14,.,.,17,.,19,20,21,.,.,.,.,10,127, 12.70
1330, 02/03/16,1,2,3,.,.,6,.,8,9,.,11,.,.,14,15,.,.,.,.,.,21,.,.,.,.,10,90, 9.00
1331, 04/03/16,.,.,.,4,.,.,.,8,9,.,.,12,13,.,.,.,17,.,19,20,21,22,.,.,.,10,145, 14.50
1332, 07/03/16,.,2,3,.,.,.,7,.,9,10,.,.,.,.,.,.,17,.,19,.,.,22,23,.,25,10,137, 13.70
1333, 09/03/16,1,2,.,.,.,6,.,.,.,.,.,.,13,.,15,16,.,.,19,.,21,.,23,.,25,10,141, 14.10
1334, 11/03/16,1,2,.,.,5,.,.,8,.,.,.,12,.,14,.,.,.,.,.,20,.,.,23,24,25,10,134, 13.40
1335, 14/03/16,.,2,.,.,5,.,.,8,.,.,.,12,.,14,15,.,.,.,19,20,21,22,.,.,.,10,138, 13.80
1336, 16/03/16,1,2,3,4,5,.,7,.,.,.,.,.,.,.,.,16,.,.,.,.,21,.,23,.,25,10,107, 10.70
1337, 18/03/16,.,2,.,4,.,.,7,.,.,.,11,.,.,14,.,.,17,18,.,20,.,22,.,24,.,10,139, 13.90
1338, 21/03/16,.,.,.,.,5,.,.,8,9,.,.,.,.,.,.,.,.,18,.,20,21,22,23,24,25,10,175, 17.50
1339, 23/03/16,1,.,.,.,.,.,.,.,9,10,.,12,.,.,15,.,17,18,19,.,.,22,.,.,25,10,148, 14.80
1340, 26/03/16,.,.,3,.,.,6,.,8,.,.,11,.,.,.,15,.,.,.,.,20,21,.,23,24,25,10,156, 15.60
1341, 28/03/16,.,2,.,.,5,6,7,.,.,.,11,12,.,.,.,.,.,18,19,.,.,22,.,.,25,10,127, 12.70
1342, 30/03/16,.,.,.,4,.,6,7,8,.,.,.,.,.,14,.,16,17,18,19,.,.,22,.,.,.,10,131, 13.10
1343, 01/04/16,1,.,3,.,.,6,7,8,.,.,.,12,.,.,.,.,.,18,.,20,.,22,.,.,25,10,122, 12.20
1344, 04/04/16,1,.,3,.,5,.,.,.,9,.,.,.,.,14,15,16,.,.,19,20,.,22,.,.,.,10,124, 12.40
1345, 06/04/16,.,2,.,4,5,6,.,.,.,.,.,12,13,.,.,16,.,18,.,20,.,.,23,.,.,10,119, 11.90
1346, 08/04/16,1,.,.,4,.,6,.,.,9,.,.,12,13,.,.,16,17,.,.,.,.,22,.,24,.,10,124, 12.40
1347, 11/04/16,.,2,.,4,.,.,.,.,9,.,11,.,.,.,15,16,.,.,19,.,21,22,.,.,25,10,144, 14.40
1348, 13/04/16,.,.,3,4,5,.,.,.,.,.,11,12,13,.,.,16,17,.,19,.,.,.,23,.,.,10,123, 12.30
1349, 15/04/16,1,.,.,.,.,.,.,.,9,10,11,.,13,.,15,.,17,.,.,20,.,22,23,.,.,10,141, 14.10
1350, 18/04/16,.,2,3,4,.,.,7,.,.,10,.,.,.,.,15,.,17,.,.,.,.,22,.,24,25,10,129, 12.90
1351, 20/04/16,1,.,3,.,5,.,.,8,9,.,.,12,.,14,15,16,.,18,.,.,.,.,.,.,.,10,101, 10.10
1352, 22/04/16,1,2,3,4,5,.,7,.,9,.,.,.,.,.,.,.,17,18,.,.,.,22,.,.,.,10,88, 8.80
1353, 25/04/16,1,2,.,4,.,6,.,.,.,.,.,.,13,.,15,16,17,.,19,20,.,.,.,.,.,10,113, 11.30
1354, 27/04/16,.,.,.,4,.,6,.,8,.,10,.,.,.,.,.,16,17,.,19,.,.,22,23,.,25,10,150, 15.00
1355, 29/04/16,.,.,.,.,5,.,.,.,9,10,.,12,13,14,.,.,17,.,19,.,.,.,23,.,25,10,147, 14.70
1356, 02/05/16,1,2,.,.,5,.,7,.,.,.,.,.,.,.,.,.,.,18,.,.,21,22,23,24,25,10,148, 14.80
1357, 04/05/16,1,2,.,4,5,6,.,.,.,.,.,.,.,14,.,16,.,.,19,.,.,.,.,24,25,10,116, 11.60
1358, 06/05/16,.,.,.,.,5,.,7,.,.,10,11,12,.,14,.,16,.,.,.,.,21,.,.,24,25,10,145, 14.50
1359, 09/05/16,1,2,.,4,.,6,.,.,.,10,.,12,.,.,.,.,.,.,19,.,.,22,.,24,25,10,125, 12.50
1360, 11/05/16,.,.,.,.,.,.,7,.,9,.,.,.,13,.,15,16,17,.,19,.,21,22,.,.,25,10,164, 16.40
1361, 13/05/16,.,2,3,.,.,6,7,8,9,10,.,.,.,.,.,.,.,.,.,.,21,22,.,24,.,10,112, 11.20
1362, 16/05/16,.,2,.,.,5,.,7,8,.,.,.,.,.,14,15,.,17,18,19,20,.,.,.,.,.,10,125, 12.50
1363, 18/05/16,1,2,3,4,.,6,.,8,.,.,11,.,.,.,.,.,.,18,.,.,.,.,.,24,25,10,102, 10.20
1364, 20/05/16,.,2,3,4,5,.,7,8,.,.,.,.,.,14,.,.,.,.,19,.,21,.,23,.,.,10,106, 10.60
1365, 23/05/16,1,.,.,4,5,.,7,8,.,.,11,.,13,.,.,16,17,18,.,.,.,.,.,.,.,10,100, 10.00
1366, 25/05/16,1,2,3,.,5,6,7,.,.,.,.,.,.,.,.,.,.,18,19,20,.,.,23,.,.,10,104, 10.40
1367, 27/05/16,1,.,.,.,.,.,.,8,.,10,11,12,13,.,.,.,.,.,19,.,21,22,.,.,25,10,142, 14.20
1368, 30/05/16,1,2,3,4,.,6,.,.,9,.,.,.,13,.,15,.,17,.,.,.,21,.,.,.,.,10,91, 9.10
1369, 01/06/16,1,2,.,.,.,6,7,8,.,.,.,.,.,.,15,.,.,.,19,20,.,.,23,.,25,10,126, 12.60
1370, 03/06/16,1,.,3,.,.,6,.,.,9,10,.,12,.,.,15,16,.,.,19,.,.,.,23,.,.,10,114, 11.40
1371, 06/06/16,1,2,.,.,.,6,.,8,9,10,11,12,.,14,.,16,.,.,.,.,.,.,.,.,.,10,89, 8.90
1372, 08/06/16,.,.,.,4,.,6,.,8,.,.,11,12,.,14,.,.,.,.,19,20,.,22,.,24,.,10,140, 14.00
1373, 10/06/16,.,.,.,.,.,.,.,.,9,10,11,.,13,14,15,16,.,.,19,.,.,22,.,.,25,10,154, 15.40
1374, 13/06/16,1,.,.,.,.,.,7,8,.,.,11,12,13,.,.,.,17,18,.,.,.,22,.,24,.,10,133, 13.30
1375, 15/06/16,.,2,3,4,.,.,7,8,.,.,.,12,13,.,.,.,17,.,19,.,21,.,.,.,.,10,106, 10.60
1376, 17/06/16,.,2,.,.,.,.,7,8,9,10,11,.,.,.,.,.,17,.,.,.,21,.,23,.,25,10,133, 13.30
1377, 20/06/16,.,2,3,4,.,.,7,.,.,.,11,.,.,14,.,16,.,18,.,.,.,.,23,24,.,10,122, 12.20
1378, 22/06/16,.,.,.,4,5,.,7,.,9,.,11,.,.,14,15,16,.,18,.,.,.,22,.,.,.,10,121, 12.10
1379, 24/06/16,.,.,3,.,.,6,.,.,.,.,11,.,13,.,.,16,.,.,19,20,.,.,23,24,25,10,160, 16.00
1380, 27/06/16,1,2,.,.,.,.,7,.,9,10,.,.,13,.,.,.,.,18,19,20,.,.,23,.,.,10,122, 12.20
1381, 29/06/16,.,2,3,.,5,.,7,.,.,.,11,.,.,.,15,.,.,.,.,20,.,22,23,24,.,10,132, 13.20
1382, 01/07/16,.,2,3,4,5,.,7,8,9,.,11,.,.,.,.,.,.,.,.,.,.,.,23,.,25,10,97, 9.70
1383, 04/07/16,1,.,3,4,5,.,.,.,.,10,11,12,.,.,.,.,.,18,19,.,.,.,23,.,.,10,106, 10.60
1384, 06/07/16,1,2,.,.,5,.,7,.,.,10,.,.,.,14,.,16,17,.,.,.,21,.,23,.,.,10,116, 11.60
1385, 08/07/16,1,2,3,.,.,6,7,.,.,.,.,.,.,.,.,16,.,.,.,.,21,22,.,24,25,10,127, 12.70
1386, 11/07/16,.,.,.,.,5,6,.,8,.,10,11,12,.,14,15,.,.,.,.,20,.,.,23,.,.,10,124, 12.40
1387, 13/07/16,.,2,.,.,.,.,.,8,.,10,.,.,.,.,.,.,17,.,19,20,21,22,23,.,25,10,167, 16.70
1388, 15/07/16,.,2,.,4,.,6,.,.,9,.,.,.,13,14,.,16,17,.,.,.,.,22,.,24,.,10,127, 12.70
1389, 18/07/16,.,.,3,.,.,.,7,.,9,.,11,.,13,.,.,.,.,.,19,.,.,22,23,24,25,10,156, 15.60
1390, 20/07/16,1,2,.,4,.,.,.,.,9,10,.,12,.,.,.,.,.,.,19,.,.,22,.,24,25,10,128, 12.80
1391, 22/07/16,.,2,.,4,.,.,7,8,9,.,.,.,13,14,.,.,.,18,.,.,.,22,23,.,.,10,120, 12.00
1392, 25/07/16,.,.,.,.,5,6,7,.,.,10,11,12,13,.,.,.,.,.,19,.,.,.,23,24,.,10,130, 13.00
1393, 27/07/16,1,2,.,.,.,6,.,8,.,.,.,.,.,.,15,16,.,.,19,.,21,.,.,24,25,10,137, 13.70
1394, 29/07/16,1,2,.,.,.,.,7,8,.,.,.,12,13,.,.,.,17,.,.,20,.,.,.,24,25,10,129, 12.90
1395, 01/08/16,1,2,3,4,.,.,.,.,9,10,.,.,.,.,15,.,.,.,.,20,21,.,.,24,.,10,109, 10.90
1396, 03/08/16,1,2,.,4,.,.,.,8,9,.,11,.,.,14,15,16,.,.,.,.,21,.,.,.,.,10,101, 10.10
1397, 05/08/16,.,2,.,.,.,.,7,.,.,10,.,.,.,.,15,16,17,.,19,20,.,.,23,24,.,10,153, 15.30
1398, 08/08/16,.,2,3,.,.,.,.,.,9,10,.,12,13,.,.,.,17,18,.,.,.,22,23,.,.,10,129, 12.90
1399, 10/08/16,1,2,3,.,.,.,7,.,.,10,11,.,.,.,.,16,.,18,.,20,.,.,23,.,.,10,111, 11.10
1400, 12/08/16,.,.,.,4,.,.,7,8,.,.,11,.,13,14,15,.,17,18,.,20,.,.,.,.,.,10,127, 12.70
1401, 15/08/16,.,2,.,.,.,.,.,.,9,10,11,12,13,.,.,16,17,.,.,20,.,.,23,.,.,10,133, 13.30
1402, 17/08/16,1,.,.,.,.,6,7,.,.,10,.,.,13,.,.,.,17,18,.,.,.,22,.,24,25,10,143, 14.30
1403, 19/08/16,1,2,.,.,.,6,7,.,.,.,.,.,.,14,.,.,.,18,19,20,.,22,.,24,.,10,133, 13.30
1404, 22/08/16,.,.,.,.,5,6,7,.,9,.,.,12,.,14,.,.,17,.,.,20,.,.,23,24,.,10,137, 13.70
1405, 24/08/16,1,.,.,.,5,6,.,8,.,.,.,12,13,.,.,.,17,.,.,.,21,22,.,.,25,10,130, 13.00
1406, 26/08/16,1,.,.,.,.,.,7,8,.,10,.,12,.,14,.,16,17,18,.,.,.,.,23,.,.,10,126, 12.60
1407, 29/08/16,.,.,3,.,.,.,.,8,9,.,11,.,.,14,15,16,17,18,19,.,.,.,.,.,.,10,130, 13.00
1408, 06/09/16,.,2,.,4,.,6,7,.,9,.,.,.,.,.,15,16,17,18,.,20,.,.,.,.,.,10,114, 11.40
1409, 09/09/16,.,.,3,.,5,.,.,.,9,10,.,.,13,.,15,.,.,18,.,20,21,.,23,.,.,10,137, 13.70
1410, 12/09/16,1,.,.,.,.,.,.,8,.,.,11,12,13,.,.,.,.,18,19,.,.,22,.,24,25,10,153, 15.30
1411, 14/09/16,.,2,3,4,.,.,.,.,.,.,11,.,.,.,.,.,.,18,19,20,.,22,.,24,25,10,148, 14.80
1412, 16/09/16,1,2,3,4,.,.,.,8,.,10,.,12,.,14,.,.,17,.,.,20,.,.,.,.,.,10,91, 9.10
1413, 19/09/16,1,.,.,.,.,.,.,.,.,.,11,12,.,14,15,.,.,.,19,20,.,22,23,24,.,10,161, 16.10
1414, 21/09/16,1,.,.,.,.,6,.,8,.,.,.,12,.,.,15,.,.,18,19,.,.,22,.,24,25,10,150, 15.00
1415, 23/09/16,1,.,3,.,.,.,7,8,9,.,11,.,.,14,.,16,.,.,.,20,21,.,.,.,.,10,110, 11.00
1416, 26/09/16,1,2,.,.,.,6,.,.,.,.,11,.,13,.,.,16,.,.,.,.,21,22,23,.,25,10,140, 14.00
1417, 28/09/16,.,.,.,.,5,.,.,8,.,10,.,12,.,.,.,16,17,.,.,20,21,.,.,24,25,10,158, 15.80
1418, 30/09/16,1,.,3,.,5,.,7,8,.,.,.,12,.,.,.,16,.,.,19,.,.,.,.,24,25,10,120, 12.00
1419, 03/10/16,1,.,.,4,5,.,.,8,9,10,.,.,13,14,.,.,.,.,.,.,.,22,.,.,25,10,111, 11.10
1420, 05/10/16,.,2,3,.,5,.,.,.,9,.,11,12,.,.,.,.,.,18,19,.,21,.,.,24,.,10,124, 12.40
